,valeur_fonciere,adresse_numero,adresse_nom_voie,code_postal,nom_commune,id_parcelle,nombre_lots,code_type_local,type_local,nombre_pieces_principales,code_nature_culture,surface_terrain,longitude,latitude
2599,180000.0,21.0,RTE DE BEAUNE,71400.0,Autun,71014467BO0156,0,1.0,Maison,4.0,S,500.0,4.314737999999999,46.957017
2412,77000.0,12.0,RUE NOTRE DAME,71400.0,Autun,71014000AP0140,0,1.0,Maison,4.0,AG,1055.0,4.298018,46.944459
2410,77000.0,12.0,RUE NOTRE DAME,71400.0,Autun,71014000AP0140,0,1.0,Maison,4.0,S,1245.0,4.298018,46.944459
2193,143300.0,23.0,AV DU CDT DE NEUCHEZE,71400.0,Autun,710140000I0366,0,1.0,Maison,6.0,S,1640.0,4.278354,46.957312
2192,45600.0,16.0,RUE DE LATTRE DE TASSIGNY,71400.0,Autun,71014000AI0416,1,2.0,Appartement,2.0,0,0.0,4.30057,46.950272999999996
4147,110000.0,11.0,RUE DES 4 VENTS,71400.0,Autun,71014000AW0586,0,3.0,Dépendance,0.0,S,767.0,4.299691999999999,46.956812
2189,178000.0,41.0,AV CHARLES DE GAULLE,71400.0,Autun,71014000AW0316,1,2.0,Appartement,0.0,0,0.0,4.294844,46.953748
2188,178000.0,41.0,AV CHARLES DE GAULLE,71400.0,Autun,71014000AW0316,4,2.0,Appartement,4.0,0,0.0,4.294844,46.953748
2187,178000.0,41.0,AV CHARLES DE GAULLE,71400.0,Autun,71014000AW0316,1,3.0,Dépendance,0.0,0,0.0,4.294844,46.953748
4146,110000.0,11.0,RUE DES 4 VENTS,71400.0,Autun,71014000AW0586,0,3.0,Dépendance,0.0,S,767.0,4.299691999999999,46.956812
2148,736.0,0.0,LE PAQUIER,71400.0,Autun,71014000AN0052,0,0.0,0,0.0,L,92.0,4.298272,46.937231
3518,26000.0,0.0,RUE DE LATTRE DE TASSIGNY,71400.0,Autun,71014000AI0508,0,0.0,0,0.0,S,279.0,4.300996,46.95043
4145,110000.0,11.0,RUE DES 4 VENTS,71400.0,Autun,71014000AW0586,0,3.0,Dépendance,0.0,S,767.0,4.299691999999999,46.956812
4144,110000.0,11.0,RUE DES 4 VENTS,71400.0,Autun,71014000AW0586,0,3.0,Dépendance,0.0,S,767.0,4.299691999999999,46.956812
4143,110000.0,11.0,RUE DES 4 VENTS,71400.0,Autun,71014000AW0586,0,3.0,Dépendance,0.0,S,767.0,4.299691999999999,46.956812
4142,110000.0,11.0,RUE DES 4 VENTS,71400.0,Autun,71014000AW0586,0,3.0,Dépendance,0.0,S,767.0,4.299691999999999,46.956812
4141,110000.0,11.0,RUE DES 4 VENTS,71400.0,Autun,71014000AW0585,0,0.0,0,0.0,S,613.0,4.299348,46.956614
4148,110000.0,11.0,RUE DES 4 VENTS,71400.0,Autun,71014000AW0586,0,3.0,Dépendance,0.0,S,767.0,4.299691999999999,46.956812
4130,266000.0,20.0,RUE DE LA GRILLE,71400.0,Autun,71014000AW0244,2,2.0,Appartement,5.0,0,0.0,4.296092,46.951615000000004
2123,20490.0,23.0,AV DE LA REPUBLIQUE,71400.0,Autun,71014000AW0102,1,2.0,Appartement,1.0,0,0.0,4.297643,46.956827000000004
3653,6500.0,0.0,MONTAGNE DES REVIRETS,71400.0,Autun,710140000H0311,0,0.0,0,0.0,BT,56869.0,0.0,0.0
3086,65000.0,12.0,BD FREDERIC LATOUCHE,71400.0,Autun,71014000AE0429,1,3.0,Dépendance,0.0,0,0.0,4.302642,46.953286
3085,65000.0,12.0,BD FREDERIC LATOUCHE,71400.0,Autun,71014000AE0429,2,2.0,Appartement,4.0,0,0.0,4.302642,46.953286
4035,146190.0,7.0,RTE DE SAINT DENIS,71400.0,Autun,71014467BI0134,0,1.0,Maison,5.0,P,4778.0,4.318045,46.967991999999995
3061,130000.0,14.0,RUE SAINT CHRISTOPHE,71400.0,Autun,71014000AT0186,1,2.0,Appartement,2.0,0,0.0,4.297194,46.950192
3062,130000.0,14.0,RUE SAINT CHRISTOPHE,71400.0,Autun,71014000AT0186,1,1.0,Maison,5.0,0,0.0,4.297194,46.950192
3639,190000.0,13.0,RUE GENERAL ANDRE DEMETZ,71400.0,Autun,71014000AS0025,0,4.0,Local industriel. commercial ou assimilé,0.0,S,113.0,4.298261,46.949031
3063,130000.0,14.0,RUE SAINT CHRISTOPHE,71400.0,Autun,71014000AT0186,1,1.0,Maison,3.0,0,0.0,4.297194,46.950192
4040,128250.0,12.0,RUE DES BANCS,71400.0,Autun,71014000AP0169,0,1.0,Maison,6.0,S,71.0,4.299061,46.94569
4039,17100.0,10.0,IMP CHAUMONT,71400.0,Autun,71014000AX0243,1,3.0,Dépendance,0.0,0,0.0,4.293405,46.946564
4038,17100.0,10.0,IMP CHAUMONT,71400.0,Autun,71014000AX0243,2,2.0,Appartement,1.0,0,0.0,4.293405,46.946564
4036,146190.0,7.0,RTE DE SAINT DENIS,71400.0,Autun,71014467BI0134,0,1.0,Maison,5.0,S,1642.0,4.318045,46.967991999999995
3621,138000.0,26.0,RUE MAURICE RAVEL,71400.0,Autun,71014467BL0042,0,1.0,Maison,5.0,S,612.0,4.316755000000001,46.966181
3673,15000.0,12.0,RUE AUX RAZ,71400.0,Autun,71014000AX0371,1,3.0,Dépendance,0.0,0,0.0,4.2960959999999995,46.948221000000004
4149,110000.0,11.0,RUE DES 4 VENTS,71400.0,Autun,71014000AW0586,0,3.0,Dépendance,0.0,S,767.0,4.299691999999999,46.956812
2240,24500.0,18.0,RUE GUERIN,71400.0,Autun,71014000AV0072,1,0.0,0,0.0,S,20.0,4.300736,46.95259
2241,24500.0,18.0,RUE GUERIN,71400.0,Autun,71014000AV0072,3,4.0,Local industriel. commercial ou assimilé,0.0,0,0.0,4.300736,46.95259
2398,2000.0,0.0,LES GENEVRETS,71400.0,Autun,710144670A1502,0,0.0,0,0.0,T,1115.0,4.317977,46.979898
2394,1.0,0.0,EN FLEURY,71400.0,Autun,710140000I0601,0,0.0,0,0.0,P,276.0,4.276730000000001,46.945169
2383,40000.0,11.0,RUE NICEPHORE NIEPCE,71400.0,Autun,71014467BV0067,0,0.0,0,0.0,P,2149.0,4.301569000000001,46.971775
3746,29000.0,1.0,RUE DE LA GRIOTTIERE,71400.0,Autun,71014467BL0122,3,2.0,Appartement,2.0,0,0.0,4.318388,46.964109
2382,40000.0,11.0,RUE NICEPHORE NIEPCE,71400.0,Autun,71014467BV0066,0,0.0,0,0.0,S,85.0,4.301666,46.972032
2381,40000.0,11.0,RUE NICEPHORE NIEPCE,71400.0,Autun,71014467BV0061,0,0.0,0,0.0,P,786.0,4.301898,46.971734999999995
2380,40000.0,11.0,RUE NICEPHORE NIEPCE,71400.0,Autun,71014467BV0059,0,4.0,Local industriel. commercial ou assimilé,0.0,S,554.0,4.301687,46.972315
2379,40000.0,0.0,RUE NICEPHORE NIEPCE,71400.0,Autun,71014467BV0056,0,0.0,0,0.0,BR,5.0,4.301671,46.972435
2378,40000.0,11.0,RUE NICEPHORE NIEPCE,71400.0,Autun,71014467BV0050,0,0.0,0,0.0,S,230.0,4.302874,46.972514000000004
2377,40000.0,11.0,RUE NICEPHORE NIEPCE,71400.0,Autun,71014467BV0049,0,0.0,0,0.0,S,541.0,4.302480999999999,46.972353000000005
3991,215000.0,24.0,BD LAUREAU,71400.0,Autun,71014000AE0262,0,1.0,Maison,10.0,S,409.0,4.301836,46.954658
2376,40000.0,11.0,RUE NICEPHORE NIEPCE,71400.0,Autun,71014467BV0046,0,0.0,0,0.0,S,774.0,4.301955,46.97203
2375,40000.0,11.0,RUE NICEPHORE NIEPCE,71400.0,Autun,71014467BV0036,0,0.0,0,0.0,S,232.0,4.302237,46.972194
3992,63000.0,5.0,RUE SAINT JEAN,71400.0,Autun,71014000AD0140,2,2.0,Appartement,3.0,0,0.0,4.300622,46.956989
3994,40490.0,9.0,RUE TOURNE MOUTON,71400.0,Autun,71014000AI0156,4,2.0,Appartement,2.0,0,0.0,4.302846,46.946686
3732,54000.0,14.0,RUE DU 19 MARS 1962,71400.0,Autun,71014000AX0049,0,1.0,Maison,3.0,S,207.0,4.292999,46.94773
3674,15000.0,12.0,RUE AUX RAZ,71400.0,Autun,71014000AX0372,1,0.0,0,0.0,S,23.0,4.29629,46.948153999999995
2267,92000.0,4.0,RUE CHANCELIER ROLIN,71400.0,Autun,71014000AD0500,0,1.0,Maison,6.0,S,101.0,4.301289,46.958917
2268,92000.0,4.0,RUE CHANCELIER ROLIN,71400.0,Autun,71014000AD0502,4,1.0,Maison,3.0,0,0.0,4.301246,46.958945
2269,92000.0,4.0,RUE CHANCELIER ROLIN,71400.0,Autun,71014000AD0503,0,0.0,0,0.0,S,17.0,4.301408,46.959005
2270,92000.0,4.0,RUE CHANCELIER ROLIN,71400.0,Autun,71014000AD0504,0,0.0,0,0.0,S,22.0,4.301379,46.959066
2271,92000.0,4.0,RUE CHANCELIER ROLIN,71400.0,Autun,71014000AD0525,0,0.0,0,0.0,S,145.0,4.301469,46.95901
2272,92000.0,4.0,RUE CHANCELIER ROLIN,71400.0,Autun,71014000AD0528,0,0.0,0,0.0,S,170.0,4.301285,46.958985
2411,77000.0,12.0,RUE NOTRE DAME,71400.0,Autun,71014000AP0140,0,1.0,Maison,12.0,S,1245.0,4.298018,46.944459
4150,110000.0,11.0,RUE DES 4 VENTS,71400.0,Autun,71014000AW0586,0,3.0,Dépendance,0.0,S,767.0,4.299691999999999,46.956812
2280,31000.0,0.0,COUHARD,71400.0,Autun,71014000AL0082,0,0.0,0,0.0,J,970.0,4.3119559999999995,46.940436
2281,20000.0,36.0,RTE DE CHATEAU CHINON,71400.0,Autun,71014000AB0199,0,0.0,0,0.0,S,261.0,4.282922,46.960915
2282,20000.0,9013.0,RTE DE CHATEAU CHINON,71400.0,Autun,71014000AB0316,0,3.0,Dépendance,0.0,S,56.0,4.282815,46.960951
3031,137700.0,1.0,RUE DE LA MALADIERE,71400.0,Autun,71014000AH0049,0,1.0,Maison,4.0,S,416.0,4.3108379999999995,46.954615999999994
3030,137700.0,20.0,AV DU 2EME DRAGONS,71400.0,Autun,71014000AH0047,0,1.0,Maison,3.0,S,149.0,4.3106160000000004,46.954772
3107,31000.0,17.0,PTR PETITE RUE MARCHAUX,71400.0,Autun,71014000AV0164,2,2.0,Appartement,3.0,0,0.0,4.299716,46.953616
4151,110000.0,11.0,RUE DES 4 VENTS,71400.0,Autun,71014000AW0586,0,3.0,Dépendance,0.0,S,767.0,4.299691999999999,46.956812
2601,180000.0,0.0,PONT L EVEQUE,71400.0,Autun,71014467BO0159,0,0.0,0,0.0,J,231.0,4.3145050000000005,46.957275
2600,180000.0,0.0,PONT L EVEQUE,71400.0,Autun,71014467BO0157,0,0.0,0,0.0,J,28.0,4.3145690000000005,46.956806
4173,110000.0,11.0,RUE DES 4 VENTS,71400.0,Autun,71014000AW0586,0,3.0,Dépendance,0.0,S,767.0,4.299691999999999,46.956812
3284,70000.0,22.0,RUE AUX MARECHAUX,71400.0,Autun,71014000AR0071,0,0.0,0,0.0,S,138.0,4.298826999999999,46.946328
3285,107000.0,1.0,RUE DE L ARBALETE,71400.0,Autun,71014000AI0034,3,2.0,Appartement,5.0,0,0.0,4.299708,46.9498
2696,20000.0,52.0,AV CHARLES DE GAULLE,71400.0,Autun,71014000AW0067,3,2.0,Appartement,2.0,0,0.0,4.295635,46.954221000000004
2695,55000.0,11.0,RUE NICEPHORE NIEPCE,71400.0,Autun,71014467BV0050,0,0.0,0,0.0,S,230.0,4.302874,46.972514000000004
2694,55000.0,11.0,RUE NICEPHORE NIEPCE,71400.0,Autun,71014467BV0049,0,0.0,0,0.0,S,541.0,4.302480999999999,46.972353000000005
2693,55000.0,11.0,RUE NICEPHORE NIEPCE,71400.0,Autun,71014467BV0047,0,4.0,Local industriel. commercial ou assimilé,0.0,S,546.0,4.302198000000001,46.972449
2692,55000.0,11.0,RUE NICEPHORE NIEPCE,71400.0,Autun,71014467BV0046,0,0.0,0,0.0,S,774.0,4.301955,46.97203
2691,55000.0,11.0,RUE NICEPHORE NIEPCE,71400.0,Autun,71014467BV0036,0,0.0,0,0.0,S,232.0,4.302237,46.972194
3806,63500.0,18.0,RUE DU FBG SAINT ANDOCHE,71400.0,Autun,71014000AW0261,2,2.0,Appartement,5.0,0,0.0,4.293966,46.951928
3805,63500.0,18.0,RUE DU FBG SAINT ANDOCHE,71400.0,Autun,71014000AW0261,1,3.0,Dépendance,0.0,0,0.0,4.293966,46.951928
2726,199000.0,12.0,RUE DE L ARBALETE,71400.0,Autun,71014000AS0205,1,3.0,Dépendance,0.0,0,0.0,4.3006459999999995,46.949031
3802,59000.0,40.0,RUE DU FBG SAINT ANDOCHE,71400.0,Autun,71014000AW0444,0,2.0,Appartement,2.0,S,373.0,4.292968,46.952766
2666,19000.0,21.0,GR GRANDE RUE MARCHAUX,71400.0,Autun,71014000AV0275,0,4.0,Local industriel. commercial ou assimilé,0.0,S,118.0,4.299969,46.954302
2665,19000.0,21.0,GR GRANDE RUE MARCHAUX,71400.0,Autun,71014000AV0275,0,1.0,Maison,2.0,S,118.0,4.299969,46.954302
2664,110000.0,6.0,RUE SAINT SAULGE,71400.0,Autun,71014000AR0007,3,2.0,Appartement,4.0,0,0.0,4.297452,46.948522
2662,122000.0,15.0,BD MAZAGRAN,71400.0,Autun,71014000AE0297,0,4.0,Local industriel. commercial ou assimilé,0.0,S,453.0,4.303655,46.954861
2661,122000.0,15.0,BD MAZAGRAN,71400.0,Autun,71014000AE0297,0,2.0,Appartement,4.0,S,453.0,4.303655,46.954861
2660,122000.0,10.0,IMP DU CLOS JOVET,71400.0,Autun,71014000AE0296,0,0.0,0,0.0,S,520.0,4.303484,46.955108
3865,139000.0,36.0,RUE DU FBG SAINT BLAISE,71400.0,Autun,71014000AM0358,0,1.0,Maison,4.0,S,877.0,4.298382,46.938587
3304,22000.0,17.0,RUE DE PARIS,71400.0,Autun,71014000AV0212,3,4.0,Local industriel. commercial ou assimilé,0.0,0,0.0,4.29906,46.955595
3305,22000.0,17.0,RUE DE PARIS,71400.0,Autun,71014000AV0212,1,2.0,Appartement,2.0,0,0.0,4.29906,46.955595
3159,169000.0,4.0,RUE DES CORDELIERS,71400.0,Autun,71014000AR0141,0,1.0,Maison,5.0,S,232.0,4.299478,46.94697
3801,59000.0,40.0,RUE DU FBG SAINT ANDOCHE,71400.0,Autun,71014000AW0444,0,2.0,Appartement,2.0,S,373.0,4.292968,46.952766
2727,199000.0,12.0,RUE DE L ARBALETE,71400.0,Autun,71014000AS0205,9,2.0,Appartement,10.0,0,0.0,4.3006459999999995,46.949031
2728,199000.0,12.0,RUE DE L ARBALETE,71400.0,Autun,71014000AS0205,1,3.0,Dépendance,0.0,0,0.0,4.3006459999999995,46.949031
2730,100000.0,11.0,AV DU 2EME DRAGONS,71400.0,Autun,71014000AE0450,0,1.0,Maison,4.0,S,512.0,4.308654,46.954693
3193,105000.0,1.0,RUE SAINT GERMAIN,71400.0,Autun,71014000AT0252,1,2.0,Appartement,1.0,0,0.0,4.296149,46.949133
2940,90000.0,27.0,AV DU 2EME DRAGONS,71400.0,Autun,71014000AE0286,0,4.0,Local industriel. commercial ou assimilé,0.0,S,1402.0,4.312684,46.955689
3841,45500.0,23.0,RUE DUFRAIGNE,71400.0,Autun,71014000AP0263,0,2.0,Appartement,1.0,S,61.0,4.3001059999999995,46.94288
3840,45500.0,23.0,RUE DUFRAIGNE,71400.0,Autun,71014000AP0263,0,2.0,Appartement,3.0,S,61.0,4.3001059999999995,46.94288
2954,130670.0,0.0,RTE DE CHALON,71400.0,Autun,71014467BN0115,0,0.0,0,0.0,S,925.0,4.317781,46.956272999999996
2910,16000.0,4.0,RUE SAINTE BARBE,71400.0,Autun,71014000AP0072,3,2.0,Appartement,2.0,0,0.0,4.3001949999999995,46.944464
2895,58000.0,1.0,PTR PETITE RUE CHAUCHIEN,71400.0,Autun,71014000AR0094,2,2.0,Appartement,4.0,0,0.0,4.299378,46.947143
2894,52000.0,13.0,RUE DES 4 VENTS,71400.0,Autun,71014000AW0448,3,2.0,Appartement,3.0,0,0.0,4.299456,46.956942
2893,35000.0,89.0,RTE D ARNAY,71400.0,Autun,71014467BD0048,0,1.0,Maison,2.0,S,648.0,4.308847,46.978326
2829,108000.0,23.0,CHE JEANNE BARRET,71400.0,Autun,71014000AB0121,0,1.0,Maison,3.0,S,700.0,4.291123000000001,46.961613
2828,108000.0,0.0,LES BORBES,71400.0,Autun,710140000A0431,0,0.0,0,0.0,P,251.0,4.290973,46.961672
2955,130670.0,0.0,RTE DE BEAUNE,71400.0,Autun,71014467BN0117,0,0.0,0,0.0,S,2176.0,4.317125,46.956559999999996
2778,18500.0,10.0,IMP CHAUMONT,71400.0,Autun,71014000AX0243,2,2.0,Appartement,1.0,0,0.0,4.293405,46.946564
2777,18500.0,10.0,IMP CHAUMONT,71400.0,Autun,71014000AX0243,1,3.0,Dépendance,0.0,0,0.0,4.293405,46.946564
2956,130670.0,0.0,PONT L EVEQUE,71400.0,Autun,71014467BN0171,0,0.0,0,0.0,S,9966.0,4.318906,46.956371000000004
3162,31500.0,6.0,RUE DE LATTRE DE TASSIGNY,71400.0,Autun,71014000AI0011,0,2.0,Appartement,2.0,S,200.0,4.300116,46.951436
3161,31500.0,6.0,RUE DE LATTRE DE TASSIGNY,71400.0,Autun,71014000AI0011,0,3.0,Dépendance,0.0,S,200.0,4.300116,46.951436
3160,31500.0,6.0,RUE DE LATTRE DE TASSIGNY,71400.0,Autun,71014000AI0011,0,4.0,Local industriel. commercial ou assimilé,0.0,S,200.0,4.300116,46.951436
2735,21000.0,27.0,RUE NICEPHORE NIEPCE,71400.0,Autun,71014467BW0076,0,4.0,Local industriel. commercial ou assimilé,0.0,S,395.0,4.304287,46.975345000000004
2734,21000.0,27.0,RUE NICEPHORE NIEPCE,71400.0,Autun,71014467BW0075,0,0.0,0,0.0,S,200.0,4.304747,46.975244
2733,100000.0,11.0,AV DU 2EME DRAGONS,71400.0,Autun,71014000AE0450,0,1.0,Maison,4.0,S,512.0,4.308654,46.954693
2602,180000.0,0.0,PONT L EVEQUE,71400.0,Autun,71014467BO0165,0,0.0,0,0.0,J,282.0,4.314535,46.957174
2731,100000.0,11.0,AV DU 2EME DRAGONS,71400.0,Autun,71014000AE0450,0,3.0,Dépendance,0.0,S,512.0,4.308654,46.954693
3158,40000.0,21.0,PTR PETITE RUE MARCHAUX,71400.0,Autun,71014000AV0238,2,2.0,Appartement,4.0,0,0.0,4.2998199999999995,46.95375
3157,40000.0,19.0,PTR PETITE RUE MARCHAUX,71400.0,Autun,71014000AV0238,1,3.0,Dépendance,0.0,0,0.0,4.2998199999999995,46.95375
2732,100000.0,11.0,AV DU 2EME DRAGONS,71400.0,Autun,71014000AE0450,0,3.0,Dépendance,0.0,S,512.0,4.308654,46.954693
4182,110000.0,0.0,RUE DES 4 VENTS,71400.0,Autun,71014000AW0587,0,0.0,0,0.0,J,561.0,4.299691999999999,46.956588
3867,105000.0,14.0,RUE DU MOULIN GAMET,71400.0,Autun,71014000AM0133,0,1.0,Maison,6.0,S,233.0,4.30074,46.940219
4186,140000.0,15.0,RUE DE LA GARENNE BRETIN,71400.0,Autun,710140000G0315,0,0.0,0,0.0,S,2866.0,4.343212,46.904114
4179,110000.0,11.0,RUE DES 4 VENTS,71400.0,Autun,71014000AW0586,0,3.0,Dépendance,0.0,S,767.0,4.299691999999999,46.956812
3868,105000.0,14.0,RUE DU MOULIN GAMET,71400.0,Autun,71014000AM0133,0,1.0,Maison,6.0,J,539.0,4.30074,46.940219
4180,110000.0,11.0,RUE DES 4 VENTS,71400.0,Autun,71014000AW0586,0,3.0,Dépendance,0.0,S,767.0,4.299691999999999,46.956812
4181,110000.0,11.0,RUE DES 4 VENTS,71400.0,Autun,71014000AW0586,0,3.0,Dépendance,0.0,S,767.0,4.299691999999999,46.956812
4178,110000.0,11.0,RUE DES 4 VENTS,71400.0,Autun,71014000AW0586,0,3.0,Dépendance,0.0,S,767.0,4.299691999999999,46.956812
4183,110000.0,0.0,RUE DES 4 VENTS,71400.0,Autun,71014000AW0588,0,0.0,0,0.0,J,454.0,4.299831,46.956689000000004
4184,140000.0,0.0,FRAGNY,71400.0,Autun,710140000G0102,0,0.0,0,0.0,T,1160.0,4.34316,46.904465
4177,110000.0,11.0,RUE DES 4 VENTS,71400.0,Autun,71014000AW0586,0,3.0,Dépendance,0.0,S,767.0,4.299691999999999,46.956812
4185,140000.0,68.0,RTE DE LA FORET DE PLANOISE,71400.0,Autun,710140000G0104,0,0.0,0,0.0,S,1118.0,4.343612,46.904404
4176,110000.0,11.0,RUE DES 4 VENTS,71400.0,Autun,71014000AW0586,0,3.0,Dépendance,0.0,S,767.0,4.299691999999999,46.956812
4175,110000.0,11.0,RUE DES 4 VENTS,71400.0,Autun,71014000AW0586,0,3.0,Dépendance,0.0,S,767.0,4.299691999999999,46.956812
4174,110000.0,11.0,RUE DES 4 VENTS,71400.0,Autun,71014000AW0586,0,3.0,Dépendance,0.0,S,767.0,4.299691999999999,46.956812
2686,55000.0,0.0,A LA PLANCHE,71400.0,Auxy,710150000B0472,0,0.0,0,0.0,T,544.0,4.43147,46.948126
4237,130000.0,0.0,LE PRE DENIER,71400.0,Auxy,71015000AC0080,0,0.0,0,0.0,S,373.0,4.391857,46.949968
3272,127700.0,10.0,VIEILLE ROUTE,71400.0,Auxy,710150000D1056,0,1.0,Maison,3.0,S,800.0,4.42506,46.924620000000004
3271,127700.0,10.0,VIEILLE ROUTE,71400.0,Auxy,710150000D1056,0,1.0,Maison,3.0,J,1910.0,4.42506,46.924620000000004
3342,71400.0,16.0,RTE DE LA COUDRE,71400.0,Auxy,710150000A1516,0,3.0,Dépendance,0.0,S,826.0,4.398695,46.939794
2690,55000.0,0.0,A LA PLANCHE,71400.0,Auxy,710150000B1135,0,0.0,0,0.0,P,935.0,4.431845,46.947705
3341,71400.0,16.0,RTE DE LA COUDRE,71400.0,Auxy,710150000A1516,0,1.0,Maison,4.0,S,826.0,4.398695,46.939794
2689,55000.0,0.0,A LA PLANCHE,71400.0,Auxy,710150000B1134,0,0.0,0,0.0,P,5256.0,4.431271,46.947853
2688,55000.0,58.0,RTE D'EPINAC,71400.0,Auxy,710150000B0473,0,1.0,Maison,3.0,S,1995.0,4.431289,46.948229
3339,71400.0,16.0,RTE DE LA COUDRE,71400.0,Auxy,710150000A1516,0,1.0,Maison,4.0,J,674.0,4.398695,46.939794
4236,130000.0,20.0,IMP DE LA SOURCE,71400.0,Auxy,71015000AC0079,0,1.0,Maison,4.0,J,1193.0,4.391666000000001,46.950189
3340,71400.0,16.0,RTE DE LA COUDRE,71400.0,Auxy,710150000A1516,0,3.0,Dépendance,0.0,J,674.0,4.398695,46.939794
2175,7000.0,0.0,CHAMP FEVRIER,71400.0,Auxy,710150000A0358,0,0.0,0,0.0,L,2895.0,4.381305,46.950706
2687,55000.0,0.0,A LA PLANCHE,71400.0,Auxy,710150000B0472,0,0.0,0,0.0,S,16.0,4.43147,46.948126
4235,130000.0,20.0,IMP DE LA SOURCE,71400.0,Auxy,71015000AC0079,0,1.0,Maison,4.0,S,500.0,4.391666000000001,46.950189
2934,500.0,0.0,RTE DE CHALON,71400.0,Auxy,71015000AB0207,0,0.0,0,0.0,S,152.0,4.394935,46.946405
3223,311665.0,0.0,LES GRANDS CHAMPS,71400.0,Auxy,710150000A0880,0,0.0,0,0.0,P,4030.0,4.409298000000001,46.953508
3224,311665.0,3.0,IMP DE SOUS VIEILLE COUR,71400.0,Auxy,710150000A0881,0,1.0,Maison,5.0,S,990.0,4.409453,46.953175
3225,311665.0,0.0,LES AILLERES,71400.0,Auxy,710150000A0882,0,0.0,0,0.0,P,3380.0,4.409362000000001,46.95268
3226,311665.0,0.0,LES GRANDS CHAMPS,71400.0,Auxy,710150000A0883,0,0.0,0,0.0,P,1003.0,4.409236,46.952849
3227,311665.0,0.0,LES GRANDS CHAMPS,71400.0,Auxy,710150000A0884,0,0.0,0,0.0,T,1870.0,4.409012000000001,46.953207
3515,100000.0,1.0,RTE DU MONUMENT MAGNARD,71400.0,Auxy,71015000AB0054,0,1.0,Maison,5.0,S,693.0,4.395702,46.945603999999996
2167,7000.0,0.0,LES BAS,71400.0,Auxy,710150000A0071,0,0.0,0,0.0,BT,1265.0,4.382294,46.951879999999996
2168,7000.0,0.0,LES BAS,71400.0,Auxy,710150000A0072,0,0.0,0,0.0,BT,3415.0,4.381444999999999,46.951359000000004
3228,311665.0,0.0,LES AILLERES,71400.0,Auxy,710150000A1506,0,0.0,0,0.0,S,80.0,4.409701999999999,46.953196000000005
3830,182700.0,59.0,RUE DU BOURG,71400.0,Auxy,71015000AD0039,0,1.0,Maison,6.0,S,1780.0,4.404938,46.949453999999996
2170,7000.0,0.0,LES BAS,71400.0,Auxy,710150000A0074,0,0.0,0,0.0,L,14435.0,4.382477,46.949565
2171,7000.0,0.0,LES BAS,71400.0,Auxy,710150000A0075,0,0.0,0,0.0,BT,2100.0,4.382209,46.949071
2172,7000.0,0.0,LES BAS,71400.0,Auxy,710150000A0080,0,0.0,0,0.0,L,4173.0,4.383797,46.949745
2173,7000.0,0.0,LES BAS,71400.0,Auxy,710150000A0081,0,0.0,0,0.0,L,11895.0,4.3833839999999995,46.950938
2460,137000.0,0.0,A LA PLANCHE,71400.0,Auxy,710150000B0371,0,0.0,0,0.0,J,522.0,4.430556,46.948806
2459,137000.0,0.0,A LA PLANCHE,71400.0,Auxy,710150000B0370,0,0.0,0,0.0,L,134.0,4.430857,46.948594
2458,137000.0,39.0,RTE D'EPINAC,71400.0,Auxy,710150000B0369,0,1.0,Maison,1.0,S,1218.0,4.430878,46.948723
2457,137000.0,0.0,A LA PLANCHE,71400.0,Auxy,710150000B0368,0,0.0,0,0.0,T,947.0,4.430772,46.949001
2174,7000.0,0.0,LES BAS,71400.0,Auxy,710150000A0082,0,0.0,0,0.0,L,2472.0,4.383872,46.950628
2169,7000.0,0.0,LES BAS,71400.0,Auxy,710150000A0073,0,0.0,0,0.0,L,13440.0,4.382211,46.951301
926,143660.0,217.0,RUE DU 8 MAI 1945,71260.0,Azé,710160000C1244,0,1.0,Maison,5.0,S,688.0,4.764752,46.428903000000005
512,120000.0,11.0,IMP DU BON TEMPS,71260.0,Azé,710160000E0394,0,1.0,Maison,3.0,S,575.0,4.751712,46.423724
822,10000.0,54.0,RUE DE CLUNY,71260.0,Azé,710160000C0089,0,0.0,0,0.0,S,53.0,4.760256,46.432790000000004
1602,110000.0,0.0,LES CROUX,71220.0,Ballore,710170000B0243,0,0.0,0,0.0,P,2996.0,4.388659,46.532492
1603,110000.0,5036.0,LES CROUX,71220.0,Ballore,710170000B0244,0,1.0,Maison,6.0,S,701.0,4.389284,46.532499
5440,800.0,0.0,LA COMMAGNE,71500.0,Bantanges,710180000E0584,0,0.0,0,0.0,P,1004.0,5.1008830000000005,46.604828000000005
5121,108000.0,0.0,CHAMP DU TREMBLET,71500.0,Bantanges,710180000D0361,0,0.0,0,0.0,J,280.0,5.113327,46.609435
5122,108000.0,259.0,RUE DU BOURG,71500.0,Bantanges,710180000D0362,0,1.0,Maison,4.0,S,1829.0,5.113825,46.609768
5123,108000.0,0.0,CHAMP DU TREMBLET,71500.0,Bantanges,710180000D0363,0,0.0,0,0.0,P,4822.0,5.113932,46.609501
5124,108000.0,0.0,CHAMP DU TREMBLET,71500.0,Bantanges,710180000D0365,0,0.0,0,0.0,J,1180.0,5.1146910000000005,46.609994
5807,115000.0,240.0,LOT LES RIPPES,71500.0,Bantanges,710180000B0600,0,1.0,Maison,4.0,AG,730.0,5.130824,46.614681
